id;element1;element2;variable;subnet;voltLvl
measurement 3020;EHV Bus 233;NULL;q;EHV1;1
measurement 3021;EHV Bus 233;NULL;v;EHV1;1
measurement 3022;EHV Bus 1374;NULL;p;EHV1;1
measurement 3023;EHV Bus 1374;NULL;q;EHV1;1
measurement 3024;EHV Bus 1374;NULL;v;EHV1;1
measurement 3025;EHV Bus 1210;NULL;p;EHV1;1
measurement 3026;EHV Bus 1210;NULL;q;EHV1;1
measurement 3027;EHV Bus 1210;NULL;v;EHV1;1
measurement 3028;EHV Bus 677;NULL;p;EHV1;1
measurement 3029;EHV Bus 677;NULL;q;EHV1;1
measurement 3030;EHV Bus 677;NULL;v;EHV1;1
measurement 3031;EHV Bus 838;NULL;p;EHV1;1
measurement 3032;EHV Bus 838;NULL;q;EHV1;1
measurement 3033;EHV Bus 838;NULL;v;EHV1;1
measurement 3034;EHV Bus 2746;NULL;p;EHV1;1
measurement 3035;EHV Bus 2746;NULL;q;EHV1;1
measurement 3036;EHV Bus 2746;NULL;v;EHV1;1
measurement 3037;EHV Bus 507;NULL;p;EHV1;1
measurement 3038;EHV Bus 507;NULL;q;EHV1;1
measurement 3039;EHV Bus 507;NULL;v;EHV1;1
measurement 3040;EHV Bus 1608;NULL;p;EHV1;1
measurement 3041;EHV Bus 1608;NULL;q;EHV1;1
measurement 3042;EHV Bus 1608;NULL;v;EHV1;1
measurement 3043;EHV Bus 1031;NULL;p;EHV1;1
measurement 3044;EHV Bus 1031;NULL;q;EHV1;1
measurement 3045;EHV Bus 1031;NULL;v;EHV1;1
measurement 3046;EHV Bus 1442;NULL;p;EHV1;1
measurement 3047;EHV Bus 1442;NULL;q;EHV1;1
measurement 3048;EHV Bus 1442;NULL;v;EHV1;1
measurement 3049;EHV Bus 1541;NULL;p;EHV1;1
measurement 3050;EHV Bus 1541;NULL;q;EHV1;1
measurement 3051;EHV Bus 1541;NULL;v;EHV1;1
measurement 3052;EHV Bus 796;NULL;p;EHV1;1
measurement 3053;EHV Bus 796;NULL;q;EHV1;1
measurement 3054;EHV Bus 796;NULL;v;EHV1;1
measurement 3055;EHV Bus 2596;NULL;p;EHV1;1
measurement 3056;EHV Bus 2596;NULL;q;EHV1;1
measurement 3057;EHV Bus 2596;NULL;v;EHV1;1
measurement 3058;EHV Bus 1377;NULL;p;EHV1;1
measurement 3059;EHV Bus 1377;NULL;q;EHV1;1
measurement 3060;EHV Bus 1377;NULL;v;EHV1;1
measurement 3061;EHV Bus 2704;NULL;p;EHV1;1
measurement 3062;EHV Bus 2704;NULL;q;EHV1;1
measurement 3063;EHV Bus 2704;NULL;v;EHV1;1
measurement 3064;EHV Bus 2424;NULL;p;EHV1;1
measurement 3065;EHV Bus 2424;NULL;q;EHV1;1
measurement 3066;EHV Bus 2424;NULL;v;EHV1;1
measurement 3067;EHV Bus 2299;NULL;p;EHV1;1
measurement 3068;EHV Bus 2299;NULL;q;EHV1;1
measurement 3069;EHV Bus 2299;NULL;v;EHV1;1
measurement 3070;EHV Bus 3053;NULL;p;EHV1;1
measurement 3071;EHV Bus 3053;NULL;q;EHV1;1
measurement 3072;EHV Bus 3053;NULL;v;EHV1;1
measurement 3073;EHV Bus 1543;NULL;p;EHV1;1
measurement 3074;EHV Bus 1543;NULL;q;EHV1;1
measurement 3075;EHV Bus 1543;NULL;v;EHV1;1
measurement 3076;EHV Bus 2315;NULL;p;EHV1;1
measurement 3077;EHV Bus 2315;NULL;q;EHV1;1
measurement 3078;EHV Bus 2315;NULL;v;EHV1;1
measurement 3079;EHV Bus 1363;NULL;p;EHV1;1
measurement 3080;EHV Bus 1363;NULL;q;EHV1;1
measurement 3081;EHV Bus 1363;NULL;v;EHV1;1
measurement 3082;EHV Bus 2938;NULL;p;EHV1;1
measurement 3083;EHV Bus 2938;NULL;q;EHV1;1
measurement 3084;EHV Bus 2938;NULL;v;EHV1;1
measurement 3085;EHV Bus 2497;NULL;p;EHV1;1
measurement 3086;EHV Bus 2497;NULL;q;EHV1;1
measurement 3087;EHV Bus 2497;NULL;v;EHV1;1
measurement 3088;EHV Bus 2499;NULL;p;EHV1;1
measurement 3089;EHV Bus 2499;NULL;q;EHV1;1
measurement 3090;EHV Bus 2499;NULL;v;EHV1;1
measurement 3091;EHV Bus 300;NULL;p;EHV1;1
measurement 3092;EHV Bus 300;NULL;q;EHV1;1
measurement 3093;EHV Bus 300;NULL;v;EHV1;1
measurement 3094;EHV Bus 1800;NULL;p;EHV1;1
measurement 3095;EHV Bus 1800;NULL;q;EHV1;1
measurement 3096;EHV Bus 1800;NULL;v;EHV1;1
measurement 3097;EHV Bus 3027;NULL;p;EHV1;1
measurement 3098;EHV Bus 3027;NULL;q;EHV1;1
measurement 3099;EHV Bus 3027;NULL;v;EHV1;1
measurement 3100;EHV Bus 248;NULL;p;EHV1;1
measurement 3101;EHV Bus 248;NULL;q;EHV1;1
measurement 3102;EHV Bus 248;NULL;v;EHV1;1
measurement 3103;EHV Bus 2194;NULL;p;EHV1;1
measurement 3104;EHV Bus 2194;NULL;q;EHV1;1
measurement 3105;EHV Bus 2194;NULL;v;EHV1;1
measurement 3106;EHV Bus 1622;NULL;p;EHV1;1
measurement 3107;EHV Bus 1622;NULL;q;EHV1;1
measurement 3108;EHV Bus 1622;NULL;v;EHV1;1
measurement 3109;EHV Bus 2043;NULL;p;EHV1;1
measurement 3110;EHV Bus 2043;NULL;q;EHV1;1
measurement 3111;EHV Bus 2043;NULL;v;EHV1;1
measurement 3112;EHV Bus 1007;NULL;p;EHV1;1
measurement 3113;EHV Bus 1007;NULL;q;EHV1;1
measurement 3114;EHV Bus 1007;NULL;v;EHV1;1
measurement 3115;EHV Bus 1511;NULL;p;EHV1;1
measurement 3116;EHV Bus 1511;NULL;q;EHV1;1
measurement 3117;EHV Bus 1511;NULL;v;EHV1;1
measurement 3118;EHV Bus 2677;NULL;p;EHV1;1
measurement 3119;EHV Bus 2677;NULL;q;EHV1;1
measurement 3120;EHV Bus 2677;NULL;v;EHV1;1
measurement 3121;EHV Bus 2068;NULL;p;EHV1;1
measurement 3122;EHV Bus 2068;NULL;q;EHV1;1
measurement 3123;EHV Bus 2068;NULL;v;EHV1;1
measurement 3124;EHV Bus 259;NULL;p;EHV1;1
measurement 3125;EHV Bus 259;NULL;q;EHV1;1
measurement 3126;EHV Bus 259;NULL;v;EHV1;1
measurement 3127;EHV Bus 965;NULL;p;EHV1;1
measurement 3128;EHV Bus 965;NULL;q;EHV1;1
measurement 3129;EHV Bus 965;NULL;v;EHV1;1
measurement 3130;EHV Bus 1732;NULL;p;EHV1;1
measurement 3131;EHV Bus 1732;NULL;q;EHV1;1
measurement 3132;EHV Bus 1732;NULL;v;EHV1;1
measurement 3133;EHV Bus 1165;NULL;p;EHV1;1
measurement 3134;EHV Bus 1165;NULL;q;EHV1;1
measurement 3135;EHV Bus 1165;NULL;v;EHV1;1
measurement 3136;EHV Bus 970;NULL;p;EHV1;1
measurement 3137;EHV Bus 970;NULL;q;EHV1;1
measurement 3138;EHV Bus 970;NULL;v;EHV1;1
measurement 3139;EHV Bus 2;NULL;p;EHV1;1
measurement 3140;EHV Bus 2;NULL;q;EHV1;1
measurement 3141;EHV Bus 2;NULL;v;EHV1;1
measurement 3142;EHV Bus 2537;NULL;p;EHV1;1
measurement 3143;EHV Bus 2537;NULL;q;EHV1;1
measurement 3144;EHV Bus 2537;NULL;v;EHV1;1
measurement 3145;EHV Bus 2378;NULL;p;EHV1;1
measurement 3146;EHV Bus 2378;NULL;q;EHV1;1
measurement 3147;EHV Bus 2378;NULL;v;EHV1;1
measurement 3148;EHV Bus 803;NULL;p;EHV1;1
measurement 3149;EHV Bus 803;NULL;q;EHV1;1
measurement 3150;EHV Bus 803;NULL;v;EHV1;1
measurement 3151;EHV Bus 453;NULL;p;EHV1;1
measurement 3152;EHV Bus 453;NULL;q;EHV1;1
measurement 3153;EHV Bus 453;NULL;v;EHV1;1
measurement 3154;EHV Bus 1176;NULL;p;EHV1;1
measurement 3155;EHV Bus 1176;NULL;q;EHV1;1
measurement 3156;EHV Bus 1176;NULL;v;EHV1;1
measurement 3157;EHV Bus 610;NULL;p;EHV1;1
measurement 3158;EHV Bus 610;NULL;q;EHV1;1
measurement 3159;EHV Bus 610;NULL;v;EHV1;1
measurement 3160;EHV Bus 159;NULL;p;EHV1;1
measurement 3161;EHV Bus 159;NULL;q;EHV1;1
measurement 3162;EHV Bus 159;NULL;v;EHV1;1
measurement 3163;EHV Bus 1077;NULL;p;EHV1;1
measurement 3164;EHV Bus 1077;NULL;q;EHV1;1
measurement 3165;EHV Bus 1077;NULL;v;EHV1;1
measurement 3166;EHV Bus 952;NULL;p;EHV1;1
measurement 3167;EHV Bus 952;NULL;q;EHV1;1
measurement 3168;EHV Bus 952;NULL;v;EHV1;1
measurement 3169;EHV Bus 340;NULL;p;EHV1;1
measurement 3170;EHV Bus 340;NULL;q;EHV1;1
measurement 3171;EHV Bus 340;NULL;v;EHV1;1
measurement 3172;EHV Bus 2086;NULL;p;EHV1;1
measurement 3173;EHV Bus 2086;NULL;q;EHV1;1
measurement 3174;EHV Bus 2086;NULL;v;EHV1;1
measurement 3175;EHV Bus 1731;NULL;p;EHV1;1
measurement 3176;EHV Bus 1731;NULL;q;EHV1;1
measurement 3177;EHV Bus 1731;NULL;v;EHV1;1
measurement 3178;EHV Bus 1868;NULL;p;EHV1;1
measurement 3179;EHV Bus 1868;NULL;q;EHV1;1
measurement 3180;EHV Bus 1868;NULL;v;EHV1;1
measurement 3181;EHV Bus 175;NULL;p;EHV1;1
measurement 3182;EHV Bus 175;NULL;q;EHV1;1
measurement 3183;EHV Bus 175;NULL;v;EHV1;1
measurement 3184;EHV Bus 1391;NULL;p;EHV1;1
measurement 3185;EHV Bus 1391;NULL;q;EHV1;1
measurement 3186;EHV Bus 1391;NULL;v;EHV1;1
measurement 3187;EHV Bus 1349;NULL;p;EHV1;1
measurement 3188;EHV Bus 1349;NULL;q;EHV1;1
measurement 3189;EHV Bus 1349;NULL;v;EHV1;1
measurement 3190;EHV Bus 1069;NULL;p;EHV1;1
measurement 3191;EHV Bus 1069;NULL;q;EHV1;1
measurement 3192;EHV Bus 1069;NULL;v;EHV1;1
measurement 3193;EHV Bus 1492;NULL;p;EHV1;1
measurement 3194;EHV Bus 1492;NULL;q;EHV1;1
measurement 3195;EHV Bus 1492;NULL;v;EHV1;1
measurement 3196;EHV Bus 2707;NULL;p;EHV1;1
measurement 3197;EHV Bus 2707;NULL;q;EHV1;1
measurement 3198;EHV Bus 2707;NULL;v;EHV1;1
measurement 3199;EHV Bus 1270;NULL;p;EHV1;1
measurement 3200;EHV Bus 1270;NULL;q;EHV1;1
measurement 3201;EHV Bus 1270;NULL;v;EHV1;1
measurement 3202;EHV Bus 1271;NULL;p;EHV1;1
measurement 3203;EHV Bus 1271;NULL;q;EHV1;1
measurement 3204;EHV Bus 1271;NULL;v;EHV1;1
measurement 3205;EHV Bus 2049;NULL;p;EHV1;1
measurement 3206;EHV Bus 2049;NULL;q;EHV1;1
measurement 3207;EHV Bus 2049;NULL;v;EHV1;1
measurement 3208;EHV Bus 1256;NULL;p;EHV1;1
measurement 3209;EHV Bus 1256;NULL;q;EHV1;1
measurement 3210;EHV Bus 1256;NULL;v;EHV1;1
measurement 3211;EHV Bus 1885;NULL;p;EHV1;1
measurement 3212;EHV Bus 1885;NULL;q;EHV1;1
measurement 3213;EHV Bus 1885;NULL;v;EHV1;1
measurement 3214;EHV Bus 3082;NULL;p;EHV1;1
measurement 3215;EHV Bus 3082;NULL;q;EHV1;1
measurement 3216;EHV Bus 3082;NULL;v;EHV1;1
measurement 3217;EHV Bus 1263;NULL;p;EHV1;1
measurement 3218;EHV Bus 1263;NULL;q;EHV1;1
measurement 3219;EHV Bus 1263;NULL;v;EHV1;1
measurement 3220;EHV Bus 2582;NULL;p;EHV1;1
measurement 3221;EHV Bus 2582;NULL;q;EHV1;1
measurement 3222;EHV Bus 2582;NULL;v;EHV1;1
measurement 3223;EHV Bus 2323;NULL;p;EHV1;1
measurement 3224;EHV Bus 2323;NULL;q;EHV1;1
measurement 3225;EHV Bus 2323;NULL;v;EHV1;1
measurement 3226;EHV Bus 2612;NULL;p;EHV1;1
measurement 3227;EHV Bus 2612;NULL;q;EHV1;1
measurement 3228;EHV Bus 2612;NULL;v;EHV1;1
measurement 3229;EHV Bus 2584;NULL;p;EHV1;1
measurement 3230;EHV Bus 2584;NULL;q;EHV1;1
measurement 3231;EHV Bus 2584;NULL;v;EHV1;1
measurement 3232;EHV Bus 1695;NULL;p;EHV1;1
measurement 3233;EHV Bus 1695;NULL;q;EHV1;1
measurement 3234;EHV Bus 1695;NULL;v;EHV1;1
measurement 3235;EHV Bus 2353;NULL;p;EHV1;1
measurement 3236;EHV Bus 2353;NULL;q;EHV1;1
measurement 3237;EHV Bus 2353;NULL;v;EHV1;1
measurement 3238;EHV Bus 879;NULL;p;EHV1;1
measurement 3239;EHV Bus 879;NULL;q;EHV1;1
measurement 3240;EHV Bus 879;NULL;v;EHV1;1
measurement 3241;EHV Bus 2354;NULL;p;EHV1;1
measurement 3242;EHV Bus 2354;NULL;q;EHV1;1
measurement 3243;EHV Bus 2354;NULL;v;EHV1;1
measurement 3244;EHV Bus 2201;NULL;p;EHV1;1
measurement 3245;EHV Bus 2201;NULL;q;EHV1;1
measurement 3246;EHV Bus 2201;NULL;v;EHV1;1
measurement 3247;EHV Bus 624;NULL;p;EHV1;1
measurement 3248;EHV Bus 624;NULL;q;EHV1;1
measurement 3249;EHV Bus 624;NULL;v;EHV1;1
measurement 3250;EHV Bus 2926;NULL;p;EHV1;1
measurement 3251;EHV Bus 2926;NULL;q;EHV1;1
measurement 3252;EHV Bus 2926;NULL;v;EHV1;1
measurement 3253;EHV Bus 1038;NULL;p;EHV1;1
measurement 3254;EHV Bus 1038;NULL;q;EHV1;1
measurement 3255;EHV Bus 1038;NULL;v;EHV1;1
measurement 3256;EHV Bus 60;NULL;p;EHV1;1
measurement 3257;EHV Bus 60;NULL;q;EHV1;1
measurement 3258;EHV Bus 60;NULL;v;EHV1;1
measurement 3259;EHV Bus 2686;NULL;p;EHV1;1
measurement 3260;EHV Bus 2686;NULL;q;EHV1;1
measurement 3261;EHV Bus 2686;NULL;v;EHV1;1
measurement 3262;EHV Bus 9;NULL;p;EHV1;1
measurement 3263;EHV Bus 9;NULL;q;EHV1;1
measurement 3264;EHV Bus 9;NULL;v;EHV1;1
measurement 3265;EHV Bus 1302;NULL;p;EHV1;1
measurement 3266;EHV Bus 1302;NULL;q;EHV1;1
measurement 3267;EHV Bus 1302;NULL;v;EHV1;1
measurement 3268;EHV Bus 763;NULL;p;EHV1;1
measurement 3269;EHV Bus 763;NULL;q;EHV1;1
measurement 3270;EHV Bus 763;NULL;v;EHV1;1
measurement 3271;EHV Bus 1089;NULL;p;EHV1;1
measurement 3272;EHV Bus 1089;NULL;q;EHV1;1
measurement 3273;EHV Bus 1089;NULL;v;EHV1;1
measurement 3274;EHV Bus 2129;NULL;p;EHV1;1
measurement 3275;EHV Bus 2129;NULL;q;EHV1;1
measurement 3276;EHV Bus 2129;NULL;v;EHV1;1
measurement 3277;EHV Bus 369;NULL;p;EHV1;1
measurement 3278;EHV Bus 369;NULL;q;EHV1;1
measurement 3279;EHV Bus 369;NULL;v;EHV1;1
measurement 3280;EHV Bus 1658;NULL;p;EHV1;1
measurement 3281;EHV Bus 1658;NULL;q;EHV1;1
measurement 3282;EHV Bus 1658;NULL;v;EHV1;1
measurement 3283;EHV Bus 975;NULL;p;EHV1;1
measurement 3284;EHV Bus 975;NULL;q;EHV1;1
measurement 3285;EHV Bus 975;NULL;v;EHV1;1
measurement 3286;EHV Bus 1517;NULL;p;EHV1;1
measurement 3287;EHV Bus 1517;NULL;q;EHV1;1
measurement 3288;EHV Bus 1517;NULL;v;EHV1;1
measurement 3289;EHV Bus 2042;NULL;p;EHV1;1
measurement 3290;EHV Bus 2042;NULL;q;EHV1;1
measurement 3291;EHV Bus 2042;NULL;v;EHV1;1
measurement 3292;EHV Bus 1654;NULL;p;EHV1;1
measurement 3293;EHV Bus 1654;NULL;q;EHV1;1
measurement 3294;EHV Bus 1654;NULL;v;EHV1;1
measurement 3295;EHV Bus 2186;NULL;p;EHV1;1
measurement 3296;EHV Bus 2186;NULL;q;EHV1;1
measurement 3297;EHV Bus 2186;NULL;v;EHV1;1
measurement 3298;EHV Bus 2613;NULL;p;EHV1;1
measurement 3299;EHV Bus 2613;NULL;q;EHV1;1
measurement 3300;EHV Bus 2613;NULL;v;EHV1;1
measurement 3301;EHV Bus 2195;NULL;p;EHV1;1
measurement 3302;EHV Bus 2195;NULL;q;EHV1;1
measurement 3303;EHV Bus 2195;NULL;v;EHV1;1
measurement 3304;EHV Bus 2172;NULL;p;EHV1;1
measurement 3305;EHV Bus 2172;NULL;q;EHV1;1
measurement 3306;EHV Bus 2172;NULL;v;EHV1;1
measurement 3307;EHV Bus 1435;NULL;p;EHV1;1
measurement 3308;EHV Bus 1435;NULL;q;EHV1;1
measurement 3309;EHV Bus 1435;NULL;v;EHV1;1
measurement 3310;EHV Bus 2232;NULL;p;EHV1;1
measurement 3311;EHV Bus 2232;NULL;q;EHV1;1
measurement 3312;EHV Bus 2232;NULL;v;EHV1;1
measurement 3313;EHV Bus 357;NULL;p;EHV1;1
measurement 3314;EHV Bus 357;NULL;q;EHV1;1
measurement 3315;EHV Bus 357;NULL;v;EHV1;1
measurement 3316;EHV Bus 1987;NULL;p;EHV1;1
measurement 3317;EHV Bus 1987;NULL;q;EHV1;1
measurement 3318;EHV Bus 1987;NULL;v;EHV1;1
measurement 3319;EHV Bus 367;NULL;p;EHV1;1
measurement 3320;EHV Bus 367;NULL;q;EHV1;1
measurement 3321;EHV Bus 367;NULL;v;EHV1;1
measurement 3322;EHV Bus 2175;NULL;p;EHV1;1
measurement 3323;EHV Bus 2175;NULL;q;EHV1;1
measurement 3324;EHV Bus 2175;NULL;v;EHV1;1
measurement 3325;EHV Bus 89;NULL;p;EHV1;1
measurement 3326;EHV Bus 89;NULL;q;EHV1;1
measurement 3327;EHV Bus 89;NULL;v;EHV1;1
measurement 3328;EHV Bus 1663;NULL;p;EHV1;1
measurement 3329;EHV Bus 1663;NULL;q;EHV1;1
measurement 3330;EHV Bus 1663;NULL;v;EHV1;1
measurement 3331;EHV Bus 124;NULL;p;EHV1;1
measurement 3332;EHV Bus 124;NULL;q;EHV1;1
measurement 3333;EHV Bus 124;NULL;v;EHV1;1
measurement 3334;EHV Bus 611;NULL;p;EHV1;1
measurement 3335;EHV Bus 611;NULL;q;EHV1;1
measurement 3336;EHV Bus 611;NULL;v;EHV1;1
measurement 3337;EHV Bus 1112;NULL;p;EHV1;1
measurement 3338;EHV Bus 1112;NULL;q;EHV1;1
measurement 3339;EHV Bus 1112;NULL;v;EHV1;1
measurement 3340;EHV Bus 176;NULL;p;EHV1;1
measurement 3341;EHV Bus 176;NULL;q;EHV1;1
measurement 3342;EHV Bus 176;NULL;v;EHV1;1
measurement 3343;EHV Bus 2179;NULL;p;EHV1;1
measurement 3344;EHV Bus 2179;NULL;q;EHV1;1
measurement 3345;EHV Bus 2179;NULL;v;EHV1;1
measurement 3346;EHV Bus 2886;NULL;p;EHV1;1
measurement 3347;EHV Bus 2886;NULL;q;EHV1;1
measurement 3348;EHV Bus 2886;NULL;v;EHV1;1
measurement 3349;EHV Bus 2371;NULL;p;EHV1;1
measurement 3350;EHV Bus 2371;NULL;q;EHV1;1
measurement 3351;EHV Bus 2371;NULL;v;EHV1;1
measurement 3352;EHV Bus 1633;NULL;p;EHV1;1
measurement 3353;EHV Bus 1633;NULL;q;EHV1;1
measurement 3354;EHV Bus 1633;NULL;v;EHV1;1
measurement 3355;EHV Bus 2245;NULL;p;EHV1;1
measurement 3356;EHV Bus 2245;NULL;q;EHV1;1
measurement 3357;EHV Bus 2245;NULL;v;EHV1;1
measurement 3358;EHV Bus 551;NULL;p;EHV1;1
measurement 3359;EHV Bus 551;NULL;q;EHV1;1
measurement 3360;EHV Bus 551;NULL;v;EHV1;1
measurement 3361;EHV Bus 928;NULL;p;EHV1;1
measurement 3362;EHV Bus 928;NULL;q;EHV1;1
measurement 3363;EHV Bus 928;NULL;v;EHV1;1
measurement 3364;EHV Bus 1476;NULL;p;EHV1;1
measurement 3365;EHV Bus 1476;NULL;q;EHV1;1
measurement 3366;EHV Bus 1476;NULL;v;EHV1;1
measurement 3367;EHV Bus 1331;NULL;p;EHV1;1
measurement 3368;EHV Bus 1331;NULL;q;EHV1;1
measurement 3369;EHV Bus 1331;NULL;v;EHV1;1
measurement 3370;EHV Bus 1398;NULL;p;EHV1;1
measurement 3371;EHV Bus 1398;NULL;q;EHV1;1
measurement 3372;EHV Bus 1398;NULL;v;EHV1;1
measurement 3373;EHV Bus 801;NULL;p;EHV1;1
measurement 3374;EHV Bus 801;NULL;q;EHV1;1
measurement 3375;EHV Bus 801;NULL;v;EHV1;1
measurement 3376;EHV Bus 1280;NULL;p;EHV1;1
measurement 3377;EHV Bus 1280;NULL;q;EHV1;1
measurement 3378;EHV Bus 1280;NULL;v;EHV1;1
measurement 3379;EHV Bus 43;NULL;p;EHV1;1
measurement 3380;EHV Bus 43;NULL;q;EHV1;1
measurement 3381;EHV Bus 43;NULL;v;EHV1;1
measurement 3382;EHV Bus 2434;NULL;p;EHV1;1
measurement 3383;EHV Bus 2434;NULL;q;EHV1;1
measurement 3384;EHV Bus 2434;NULL;v;EHV1;1
measurement 3385;EHV Bus 2573;NULL;p;EHV1;1
measurement 3386;EHV Bus 2573;NULL;q;EHV1;1
measurement 3387;EHV Bus 2573;NULL;v;EHV1;1
measurement 3388;EHV Bus 580;NULL;p;EHV1;1
measurement 3389;EHV Bus 580;NULL;q;EHV1;1
measurement 3390;EHV Bus 580;NULL;v;EHV1;1
measurement 3391;EHV Bus 2984;NULL;p;EHV1;1
measurement 3392;EHV Bus 2984;NULL;q;EHV1;1
measurement 3393;EHV Bus 2984;NULL;v;EHV1;1
measurement 3394;EHV Bus 2969;NULL;p;EHV1;1
measurement 3395;EHV Bus 2969;NULL;q;EHV1;1
measurement 3396;EHV Bus 2969;NULL;v;EHV1;1
measurement 3397;EHV Bus 2074;NULL;p;EHV1;1
measurement 3398;EHV Bus 2074;NULL;q;EHV1;1
measurement 3399;EHV Bus 2074;NULL;v;EHV1;1
measurement 3400;EHV Bus 105;NULL;p;EHV1;1
measurement 3401;EHV Bus 105;NULL;q;EHV1;1
measurement 3402;EHV Bus 105;NULL;v;EHV1;1
measurement 3403;EHV Bus 2235;NULL;p;EHV1;1
measurement 3404;EHV Bus 2235;NULL;q;EHV1;1
measurement 3405;EHV Bus 2235;NULL;v;EHV1;1
measurement 3406;EHV Bus 403;NULL;p;EHV1;1
measurement 3407;EHV Bus 403;NULL;q;EHV1;1
measurement 3408;EHV Bus 403;NULL;v;EHV1;1
measurement 3409;EHV Bus 2616;NULL;p;EHV1;1
measurement 3410;EHV Bus 2616;NULL;q;EHV1;1
measurement 3411;EHV Bus 2616;NULL;v;EHV1;1
measurement 3412;EHV Bus 1339;NULL;p;EHV1;1
measurement 3413;EHV Bus 1339;NULL;q;EHV1;1
measurement 3414;EHV Bus 1339;NULL;v;EHV1;1
measurement 3415;EHV Bus 854;NULL;p;EHV1;1
measurement 3416;EHV Bus 854;NULL;q;EHV1;1
measurement 3417;EHV Bus 854;NULL;v;EHV1;1
measurement 3418;EHV Bus 34;NULL;p;EHV1;1
measurement 3419;EHV Bus 34;NULL;q;EHV1;1
measurement 3420;EHV Bus 34;NULL;v;EHV1;1
measurement 3421;EHV Bus 2291;NULL;p;EHV1;1
measurement 3422;EHV Bus 2291;NULL;q;EHV1;1
measurement 3423;EHV Bus 2291;NULL;v;EHV1;1
measurement 3424;EHV Bus 504;NULL;p;EHV1;1
measurement 3425;EHV Bus 504;NULL;q;EHV1;1
measurement 3426;EHV Bus 504;NULL;v;EHV1;1
measurement 3427;EHV Bus 2517;NULL;p;EHV1;1
measurement 3428;EHV Bus 2517;NULL;q;EHV1;1
measurement 3429;EHV Bus 2517;NULL;v;EHV1;1
measurement 3430;EHV Bus 1454;NULL;p;EHV1;1
measurement 3431;EHV Bus 1454;NULL;q;EHV1;1
measurement 3432;EHV Bus 1454;NULL;v;EHV1;1
measurement 3433;EHV Bus 758;NULL;p;EHV1;1
measurement 3434;EHV Bus 758;NULL;q;EHV1;1
measurement 3435;EHV Bus 758;NULL;v;EHV1;1
measurement 3436;EHV Bus 208;NULL;p;EHV1;1
measurement 3437;EHV Bus 208;NULL;q;EHV1;1
measurement 3438;EHV Bus 208;NULL;v;EHV1;1
measurement 3439;EHV Bus 1290;NULL;p;EHV1;1
measurement 3440;EHV Bus 1290;NULL;q;EHV1;1
measurement 3441;EHV Bus 1290;NULL;v;EHV1;1
measurement 3442;EHV Bus 612;NULL;p;EHV1;1
measurement 3443;EHV Bus 612;NULL;q;EHV1;1
measurement 3444;EHV Bus 612;NULL;v;EHV1;1
measurement 3445;EHV Bus 1296;NULL;p;EHV1;1
measurement 3446;EHV Bus 1296;NULL;q;EHV1;1
measurement 3447;EHV Bus 1296;NULL;v;EHV1;1
measurement 3448;EHV Bus 2256;NULL;p;EHV1;1
measurement 3449;EHV Bus 2256;NULL;q;EHV1;1
measurement 3450;EHV Bus 2256;NULL;v;EHV1;1
measurement 3451;EHV Bus 1313;NULL;p;EHV1;1
measurement 3452;EHV Bus 1313;NULL;q;EHV1;1
measurement 3453;EHV Bus 1313;NULL;v;EHV1;1
measurement 3454;EHV Bus 3037;NULL;p;EHV1;1
measurement 3455;EHV Bus 3037;NULL;q;EHV1;1
measurement 3456;EHV Bus 3037;NULL;v;EHV1;1
measurement 3457;EHV Bus 2900;NULL;p;EHV1;1
measurement 3458;EHV Bus 2900;NULL;q;EHV1;1
measurement 3459;EHV Bus 2900;NULL;v;EHV1;1
measurement 3460;EHV Bus 328;NULL;p;EHV1;1
measurement 3461;EHV Bus 328;NULL;q;EHV1;1
measurement 3462;EHV Bus 328;NULL;v;EHV1;1
measurement 3463;EHV Bus 3072;NULL;p;EHV1;1
measurement 3464;EHV Bus 3072;NULL;q;EHV1;1
measurement 3465;EHV Bus 3072;NULL;v;EHV1;1
measurement 3466;EHV Bus 2941;NULL;p;EHV1;1
measurement 3467;EHV Bus 2941;NULL;q;EHV1;1
measurement 3468;EHV Bus 2941;NULL;v;EHV1;1
measurement 3469;EHV Bus 1595;NULL;p;EHV1;1
measurement 3470;EHV Bus 1595;NULL;q;EHV1;1
measurement 3471;EHV Bus 1595;NULL;v;EHV1;1
measurement 3472;EHV Bus 716;NULL;p;EHV1;1
measurement 3473;EHV Bus 716;NULL;q;EHV1;1
measurement 3474;EHV Bus 716;NULL;v;EHV1;1
measurement 3475;EHV Bus 708;NULL;p;EHV1;1
measurement 3476;EHV Bus 708;NULL;q;EHV1;1
measurement 3477;EHV Bus 708;NULL;v;EHV1;1
measurement 3478;EHV Bus 3000;NULL;p;EHV1;1
measurement 3479;EHV Bus 3000;NULL;q;EHV1;1
measurement 3480;EHV Bus 3000;NULL;v;EHV1;1
measurement 3481;EHV Bus 1342;NULL;p;EHV1;1
measurement 3482;EHV Bus 1342;NULL;q;EHV1;1
measurement 3483;EHV Bus 1342;NULL;v;EHV1;1
measurement 3484;EHV Bus 2634;NULL;p;EHV1;1
measurement 3485;EHV Bus 2634;NULL;q;EHV1;1
measurement 3486;EHV Bus 2634;NULL;v;EHV1;1
measurement 3487;EHV Bus 137;NULL;p;EHV1;1
measurement 3488;EHV Bus 137;NULL;q;EHV1;1
measurement 3489;EHV Bus 137;NULL;v;EHV1;1
